RTT	Window	ACK
38671	18.3554596567	43097
38765	18.4272446867	43098
38797	18.5275111249	43098
38872	18.6062883295	43099
38884	18.7143305568	43100
39408	18.5770787207	43101
39445	18.6704675437	43102
39547	18.7321850649	43102
39762	18.7395344083	43103
39799	18.8300200891	43104
39917	18.8813277868	43105
39946	18.9739088134	43105
40019	19.0447981566	43106
40046	19.1368028063	43107
40104	19.2132463055	43108
40592	19.084573957	43109
40473	19.2427484606	43109
40473	19.344268571	43110
40406	19.4774994284	43111
40443	19.5602174687	43111
40430	19.6665597156	43112
40391	19.7851888805	43113
40457	19.8518884455	43113
39201	20.5895812166	43113
38080	21.2998116471	43113
36493	22.3342038878	43113
35234	23.2436930244	43113
34339	23.9632964053	43113
33334	24.8024370539	43113
32107	25.8708364759	43113
31158	26.7824449994	43113
30466	27.5166451325	43114
30518	27.5948377719	43114
30973	27.3121462474	43115
31146	27.2818944299	43116
31235	27.3247261723	43117
31695	27.046447175	43118
31831	27.0481626691	43119
31812	27.181151884	43119
32163	26.9995823045	43120
32301	26.9983144869	43121
32379	27.0466035298	43122
32868	26.7553857862	43123
32978	26.7764837514	43123
33123	26.7686727368	43124
33691	26.4244991794	43125
33692	26.5303996766	43126
33674	26.6508937447	43127
34184	26.3575908384	43128
34178	26.466132116	43128
34176	26.5711931506	43129
34685	26.2828585661	43130
34671	26.3947154751	43131
34815	26.3859815217	43131
35180	26.2112394156	43132
34980	26.4603115829	43133
34934	26.5941198966	43134
35559	26.2235553299	43135
35704	26.2131722059	43135
35714	26.3015684042	43136
36277	25.9872889762	43137
36249	26.1010025141	43138
36375	26.1035716966	43138
36686	13.1248698753	43139
36602	13.2877709194	43140
36505	13.4535126275	43141
36902	13.4352427143	43142
36793	13.5994124083	43142
36819	13.7117103403	43143
36770	13.8497522872	43144
37151	13.82406926	43145
37043	13.9789471009	43146
37160	14.047107417	43146
37396	14.0679663971	43147
37304	14.2105412972	43148
37201	14.3562238852	43149
37638	14.2928795504	43150
37533	14.4347812182	43150
37447	14.5684187189	43151
37884	14.4981011777	43152
37734	14.6523000594	43153
37627	14.7892935569	43153
37498	14.9343500706	43154
37923	14.858686497	43155
37809	14.9940848631	43156
37994	15.0098919133	43156
38229	15.0045975281	43157
38176	15.1112591458	43158
38049	15.246579112	43159
38553	15.1298454467	43160
38480	15.240127452	43160
38396	15.3540918006	43161
38460	15.4079252167	43162
38861	15.3264303103	43163
38751	15.4466078999	43163
38705	15.5407061494	43164
39112	15.452953176	43165
38945	15.592527908	43166
38873	15.6939048198	43166
38629	15.8650549951	43167
39009	15.7809205575	43168
38892	15.8981303547	43169
39086	15.8877453021	43169
39290	15.8725788579	43170
39299	15.9354285294	43171
39337	15.9856477793	43171
39229	16.0946578126	43172
39595	16.0095149546	43173
39736	16.0153581672	43173
39754	16.0699929764	43174
40375	15.8830464331	43175
40547	15.8749431791	43175
40575	15.9225385224	43176
40546	15.9918501993	43177
41157	15.8108583951	43178
41150	15.8693393301	43179
41118	15.9369005844	43180
41152	15.9782867573	43180
41501	15.8974169087	43181
41551	15.9311362857	43182
41500	16.0030534198	43183
41941	15.886014479	43184
41901	15.9519079884	43184
42178	15.8970031811	43185
42117	15.9694286598	43186
42567	15.8489710285	43187
42550	15.9031805516	43188
42560	15.9468122499	43188
42544	15.9997058562	43189
42975	15.885192303	43190
42973	15.9314131638	43191
42969	15.9779199579	43191
43256	15.9161810284	43192
43332	15.932017334	43193
43342	15.9716461316	43194
43350	16.0115652239	43194
43651	15.9433061592	43195
43675	15.9762582429	43196
43764	15.9849896937	43197
43978	15.9478273977	43197
44350	15.8539511021	43198
44372	15.885578226	43199
44449	15.8971009142	43200
44685	15.8516069973	43200
45152	15.7253626646	43201
45209	15.7428392592	43202
45326	15.7390597296	43203
45444	15.7346096611	43203
45706	15.6802865819	43204
45665	15.7299368451	43205
45641	15.7734706316	43206
45731	15.7772977746	43206
46049	15.7026571913	43207
46063	15.7318745876	43208
46120	15.746071804	43209
46322	15.7105981453	43209
45359	16.0777356496	43209
44482	16.4286692428	43209
43500	16.8339463696	43209
42252	17.366278315	43209
41292	17.8056332792	43209
40543	18.1705223851	43209
39424	18.7229097828	43209
38081	19.4208106339	43209
37014	20.019001762	43209
36015	20.6133687487	43209
34960	21.2753282466	43209
33580	22.1908422107	43209
32404	23.0385026767	43209
31819	23.5047958206	43210
31963	23.441072368	43210
32026	23.4366912537	43211
32471	23.1563139246	43212
32372	23.2677226309	43213
32482	23.229042217	43213
32446	23.2946402183	43214
32453	23.3291001352	43215
32914	23.0409566022	43216
32838	23.1326602398	43216
32733	23.2450481882	43217
32773	23.2545010023	43218
32866	23.2261063576	43218
32711	23.3734410015	43219
33156	23.0962156548	43220
33244	23.0711652147	43221
33301	23.0674096609	43221
33132	23.2206994064	43222
33151	23.242711647	43223
33654	22.9298353014	43224
33662	22.9586164288	43224
33543	23.0741449001	43225
33579	23.0831789427	43226
33596	23.1049861494	43226
33625	23.1182538646	43227
34081	22.8414270626	43228
34040	22.9012155474	43229
34105	22.8895318366	43230
34036	22.9677131578	43230
34178	22.9036886967	43231
34184	22.9308194899	43232
34655	22.6496538932	43233
34607	22.7113654693	43234
34635	11.406580442	43234
34598	11.6528934417	43235
34516	11.9105333366	43236
34415	12.1716660661	43237
34355	12.4152863693	43237
34555	12.5605445298	43238
34555	12.7739078281	43239
34494	13.0066680002	43240
34572	13.1836307632	43241
34390	13.4575558257	43241
34492	13.6182215839	43242
34993	13.61793137	43243
34853	13.8653043486	43244
34737	14.1022344681	43245
34672	14.3170764052	43245
34558	14.5508439601	43246
34477	14.7696092123	43247
34400	14.9853499597	43248
34375	15.1768335065	43248
34605	15.2532120277	43249
34633	15.4159291779	43250
34507	15.6459126666	43251
34563	15.7920493932	43252
34448	16.014959804	43252
34519	16.1500554563	43253
34706	16.228428565	43253
34942	16.2814211963	43254
34986	16.4217188589	43255
35176	16.4913584145	43255
35179	16.6467583973	43256
35393	16.7004956434	43256
35465	16.8192430621	43257
35663	16.8762900501	43257
35660	17.0268084918	43258
36187	16.924483694	43259
36329	17.0021536347	43259
36395	17.1136691565	43260
36532	17.1901249902	43260
36731	17.2357210954	43261
36933	17.2783116158	43261
36868	17.4447883648	43262
36885	17.5716398022	43263
37474	17.4272086169	43264
37487	17.5518758704	43265
37550	17.6519476775	43265
37543	17.7838322606	43266
37553	17.9067260826	43267
37570	18.0252859625	43267
37651	18.1120093361	43268
37655	18.2347043167	43269
37909	18.2354651685	43269
38353	18.1450548246	43270
38453	18.2174481911	43271
38432	18.3462635195	43272
38549	18.4083132765	43272
38499	18.54935222	43273
38519	18.6560522985	43274
38592	18.7361500937	43274
38560	18.866470597	43275
38675	18.9241056348	43276
39162	18.8004194994	43277
39252	18.8680400279	43278
39262	18.973284083	43278
39444	18.9946453354	43279
39636	19.0103913593	43280
39573	19.1479731946	43281
39755	19.1665403691	43281
39602	19.346635924	43282
39669	19.4192472533	43283
39691	19.5131419662	43283
40007	19.4622900082	43284
40071	19.5337683199	43285
40072	19.6353025979	43286
40151	19.6979606828	43286
39900	19.9232801912	43287
39899	20.0246709527	43288
39998	20.0752420452	43288
38597	20.9071880865	43288
37202	21.797759921	43288
35994	22.6389508959	43288
34800	23.5285466283	43288
33384	24.6435901132	43288
32076	25.7697729273	43288
30983	26.8038136204	43288
29983	27.8262959566	43289
30037	27.9039621016	43289
30027	28.0404048367	43290
30490	27.7392538521	43291
30472	27.8798039234	43292
30521	27.9584571332	43292
30972	27.6724179404	43293
31202	27.5880962305	43294
31221	27.6903761694	43295
31719	27.3723227423	43296
31780	27.4357581926	43297
31961	27.3952162223	43297
32510	27.0450086809	43298
32618	27.0670417278	43299
32635	27.1640048538	43300
33193	26.816106121	43301
33177	26.9373989159	43301
33161	27.058372648	43302
33732	26.7060660049	43303
33664	26.8655306275	43304
33706	26.9370282937	43305
34260	26.6043181457	43306
34251	26.7138120119	43306
34102	26.9330871912	43307
34675	26.588498523	43308
34712	26.6601482789	43309
34734	26.7428148224	43309
35152	26.5228129495	43310
35185	26.5954862072	43311
35201	26.6805447143	43312
35770	26.3513859475	43313
35736	26.471456793	43313
35670	26.6152705659	43314
36173	13.3089510582	43315
36124	13.4615396342	43316
36070	13.6136980165	43316
36428	13.6080176083	43317
36365	13.7574216333	43318
36335	13.8923029423	43319
36515	13.9444243053	43319
36739	13.9770583671	43320
36643	14.1294972471	43321
36505	14.2970939277	43322
36976	14.2257258326	43323
37058	14.3028403476	43323
36993	14.4349028629	43324
37462	14.3580087389	43325
37330	14.5112458328	43326
37203	14.6619244378	43326
37439	14.6683911183	43327
37324	14.8112085296	43328
37242	14.940127491	43329
37187	15.0571855005	43329
37419	15.0567647913	43330
37307	15.1937781248	43331
37242	15.310900824	43332
37740	15.1969607967	43333
37817	15.2526581846	43333
37732	15.3726077467	43334
38195	15.2696132372	43335
38093	15.3929028325	43336
38146	15.4526620685	43336
38089	15.5559383495	43337
38493	15.4709046343	43338
38389	15.5902059665	43339
38431	15.6494427561	43339
38682	15.622677093	43340
38754	15.667318897	43341
38698	15.7628100831	43342
38738	15.8183451993	43343
39264	15.6763844855	43344
39570	15.6236921615	43344
39788	15.6053988106	43345
40419	15.427214913	43346
40721	15.3769593738	43346
40935	15.3596180209	43347
41276	15.2944967522	43347
41916	15.1210716779	43348
42400	15.0071732735	43349
42790	14.9278839443	43349
43599	14.7066545378	43350
43997	14.6282367113	43351
44305	14.5801599802	43352
44592	14.5389828511	43353
45479	14.3064720361	43354
45779	14.2628636229	43355
46076	14.2201922076	43355
46102	14.2608635667	43356
46836	14.0847713782	43357
47281	13.9986479698	43358
47524	13.9727700863	43358
48025	13.8717401326	43359
48252	13.850527674	43360
48538	13.8122366632	43361
48762	13.7914513008	43361
49226	13.7032716441	43362
49442	13.6846044175	43363
49674	13.6612712429	43364
49930	13.6311821315	43364
50372	13.550769414	43365
50595	13.5296692505	43366
50808	13.5110222994	43367
51445	13.3809483083	43368
51515	13.3995635343	43368
51677	13.3938736492	43369
51653	13.4360686963	43370
52102	13.3555898709	43371
52050	13.403929834	43372
52021	13.446076417	43372
51864	13.5212206792	43373
52300	13.4423241208	43374
52255	13.4874266916	43375
52360	13.4935184935	43375
52149	13.5810702794	43376
52600	13.4969873837	43377
52594	13.530588431	43378
52587	13.564153806	43378
52589	13.5951039925	43379
53121	13.4898117313	43380
53142	13.5150439402	43381
53137	13.5465995677	43382
53224	13.5544130899	43382
53729	13.4564188602	43383
53769	13.4755230296	43384
53808	13.4945859634	43385
53888	13.5030798882	43385
52945	13.7723570768	43385
51896	14.0798383747	43385
50593	14.4720354123	43385
49546	14.8077908604	43385
48707	15.0930424499	43385
47628	15.4655642377	43385
46221	15.9675947193	43385
45137	16.3827876546	43385
44347	16.706634604	43385
43408	17.1004438488	43385
42068	17.6783033357	43385
40648	18.3298973965	43385
39133	19.0745567163	43385
37361	20.0156282046	43385
36961	20.2687044107	43386
36861	20.3599431052	43387
37364	20.1213162358	43388
37195	20.2480631718	43388
36875	20.4591063006	43389
36694	20.5952334316	43390
36519	20.7290092768	43390
36799	20.6058113908	43391
36551	20.7800965774	43392
36317	20.9483983057	43393
36317	20.9825257249	43393
35917	21.2504286004	43394
35656	21.4401746908	43395
36026	21.2535439603	43396
35737	21.4589829519	43396
35578	21.5883263806	43397
35307	21.787455453	43398
35154	21.9155834743	43399
35618	21.6626923517	43400
35399	21.8292566762	43400
35386	21.8695745703	43401
35157	22.0442757398	43402
34896	22.2413876907	43403
34593	22.4684604019	43403
34900	22.3025402612	43404
34898	22.3352963533	43405
34752	22.4604941959	43406
34551	22.6224570274	43407
34397	22.7549355261	43407
34400	22.7839010568	43408
34848	22.5213107517	43409
34938	22.493300283	43410
34929	22.5288770241	43410
34802	11.364865358	43411
34722	11.6240613493	43412
34637	11.8814877449	43412
34624	12.1105239158	43413
35025	12.1897581238	43414
34950	12.4303681389	43415
34955	12.6393119022	43416
34889	12.8708225168	43416
34954	13.0507604278	43417
34938	13.2575165168	43418
34875	13.4795615052	43419
35277	13.5189152722	43420
35287	13.7052365133	43420
35217	13.9203649228	43421
35127	14.1418565004	43422
34898	14.4192424466	43423
34833	14.6287138336	43423
34594	14.9113109856	43424
34950	14.9369196974	43425
34801	15.1770086827	43426
34776	15.3621369985	43426
34512	15.6532094481	43427
34335	15.906423126	43428
34356	16.0672449063	43428
34376	16.2265330941	43429
34785	16.2006638184	43430
34777	16.3676705921	43430
34748	16.5431168174	43431
34794	16.6812377828	43431
34967	16.7563805887	43432
35258	16.7729835254	43432
35355	16.8800143853	43433
35619	16.9054409893	43433
36093	16.8306638348	43434
36267	16.8951638407	43435
36292	17.0274268936	43435
36502	17.0713306323	43436
36652	17.1415751448	43436
36673	17.2706443261	43437
36783	17.3563523271	43437
36816	17.4769418756	43438
37286	17.3900238595	43439
37289	17.5209745791	43440
37234	17.678399665	43440
37236	17.8080083805	43441
37110	17.9985132164	43442
37060	18.1520718775	43443
37160	18.2312330941	43443
37025	18.4252818335	43444
37012	18.5584889635	43445
37546	18.4186196728	43446
37556	18.5369264809	43446
37602	18.6364919626	43447
37562	18.7779080029	43448
37522	18.9188376597	43449
37711	18.9435569893	43449
37657	19.0896747842	43450
37771	19.1499133386	43451
37763	19.2711244906	43452
38225	19.1532420222	43453
38163	19.2988881583	43453
38148	19.4203712574	43454
38128	19.5438442982	43455
38135	19.6528656295	43455
38352	19.6529974993	43456
38502	19.686699452	43457
38772	19.6584923295	43457
38842	19.73115295	43458
38995	19.7608109286	43459
39478	19.6242357003	43460
39457	19.7393636572	43460
39331	19.9070621514	43461
39347	20.0028386255	43462
39440	20.0587600925	43462
39249	20.2594310482	43463
39258	20.3572964573	43464
39564	20.3010518334	43464
38711	20.8513064515	43464
37771	21.4751891215	43464
36776	22.1634880453	43464
35716	22.9311907822	43464
34468	23.8748277888	43464
33178	24.9203136891	43464
32626	25.4605677128	43464
31646	26.3707503042	43464
31001	27.0431038829	43465
31042	27.1303467758	43465
31520	26.8394634004	43466
31556	26.9287134688	43467
31527	27.0729292473	43468
31985	26.802481915	43469
32021	26.8889207563	43470
31997	27.025242879	43470
32288	26.8962861619	43471
32361	26.9494796089	43472
32367	27.0578478899	43473
32811	26.8030612492	43474
32903	26.8387059384	43474
33089	26.7973540181	43475
33630	26.4735814322	43476
33605	26.6002324418	43477
33617	26.6972254136	43478
34185	26.3579395438	43479
34163	26.4788686786	43479
34154	26.5894207184	43480
34755	26.2310107927	43481
34746	26.3388264925	43482
34957	26.2798720645	43482
35339	26.0943660368	43483
35339	26.1925622446	43484
35381	26.2591815747	43485
35972	25.9235067605	43486
36061	25.9546863803	43486
36245	25.91725547	43487
36873	25.5682331132	43488
36990	25.5791210011	43489
37014	25.6539075994	43490
37519	12.833947498	43491
37473	12.9793958765	43491
37598	13.0628863987	43492
38108	13.0105297551	43493
38029	13.1578832395	43494
37986	13.2909347206	43495
37980	13.4089889301	43495
38201	13.4445703499	43496
38230	13.5453884711	43497
38159	13.6798292993	43498
38648	13.6127043722	43499
38528	13.7595565287	43500
38479	13.8798846602	43500
38882	13.8360587085	43501
38856	13.9437645677	43502
38795	14.0626856025	43503
39315	13.9708614503	43504
39295	14.0707032728	43504
39260	14.1746099352	43505
39356	14.22976776	43506
39675	14.2030118086	43507
39465	14.3653851592	43507
39273	14.5215402449	43508
39631	14.4742606095	43509
39502	14.6044792598	43510
39432	14.712310992	43510
39649	14.7120920649	43511
39534	14.8342935194	43512
39422	14.9549645819	43513
39597	14.9659761739	43513
39836	14.9517876586	43514
39733	15.0653249973	43515
39649	15.1711805532	43516
40134	15.0599257991	43517
40209	15.1028428517	43517
40087	15.2191090032	43518
40032	15.3095154352	43519
40415	15.232396256	43520
40476	15.2764478401	43520
40457	15.3498253068	43521
40857	15.2642912007	43522
40923	15.3035207801	43522
40998	15.338481262	43523
41102	15.3617101967	43523
41529	15.2644291699	43524
41773	15.2348660566	43525
42065	15.1875987589	43525
42707	15.0162243699	43526
42326	15.2081762742	43527
42495	15.2036004698	43527
42422	15.2851259522	43528
43033	15.1220599888	43529
43155	15.1325101506	43530
43225	15.1605250187	43531
43243	15.2061310716	43531
43561	15.1460944879	43532
43684	15.1537180713	43533
43707	15.195441162	43534
44142	15.0943730849	43535
44182	15.1288179243	43535
44491	15.0710119013	43536
44556	15.0957238208	43537
45031	14.9822088513	43538
45064	15.0164451166	43539
45129	15.0394897473	43539
45122	15.0860410114	43540
45624	14.9633317737	43541
45561	15.0269217199	43542
45540	15.076334171	43542
45855	15.0145326539	43543
45987	15.0126621895	43544
45992	15.0518407604	43545
45967	15.1004542085	43545
46206	15.0621680243	43546
46190	15.106828527	43547
46217	15.1370377152	43548
46340	15.1354119236	43548
46603	15.0879604024	43549
46609	15.1236116672	43550
46577	15.1712611261	43551
46795	15.13731598	43551
47394	14.9819232222	43552
47484	14.9890440078	43553
47557	15.0011653008	43554
47542	15.0407103095	43554
47887	14.9665896312	43555
47861	15.008660833	43556
47876	15.0375756957	43557
47964	15.0432335945	43557
48262	14.9830873804	43558
48168	15.0448324967	43559
48182	15.0726627053	43560
48179	15.1055144421	43560
47080	15.4904909595	43560
46078	15.8601158511	43560
44700	16.3825295249	43560
43804	16.7514940112	43560
42744	17.2013080466	43560
41656	17.6855684698	43560
40636	18.165040742	43560
39647	18.654287566	43560
38381	19.3065847559	43560
36921	20.1081558615	43560
35851	20.7472112693	43560
34970	21.3094459721	43560
34077	21.9081061508	43560
32948	22.7000740255	43560
32731	22.8917535347	43561
32652	22.9880715075	43562
33116	22.7059957119	43563
33101	22.7559846892	43563
33147	22.7637170475	43564
34015	22.2208179789	43565
34898	21.6952994705	43565
35804	21.1818055776	43566
36587	20.7629394365	43567
37633	20.2190518248	43568
38376	19.859892197	43568
38967	19.5902358312	43569
39818	19.2021744694	43570
41477	18.463286324	43571
43076	17.8057726588	43572
45051	17.051597116	43572
46874	16.413618446	43573
48951	15.7411067746	43574
50557	15.2640486305	43575
50493	15.3062171176	43575
50343	15.3745299695	43576
50346	15.3961393281	43577
50339	15.4206306136	43577
50363	15.4354454802	43578
50844	15.3112024002	43579
50769	15.3554633891	43580
50879	15.3436913296	43581
50912	15.3549913001	43581
51035	15.3390133894	43582
50976	15.3776571989	43583
51443	15.2585992132	43584
51422	15.2852209568	43585
51407	7.68531920012	43585
51360	7.85005540945	43586
51259	8.02036267157	43587
51172	8.18610696776	43588
51140	8.34060481353	43588
51345	8.45341870172	43589
51372	8.59248933901	43590
51283	8.7487628071	43591
51226	8.89772982744	43592
51130	9.05174665695	43592
51154	9.18266419638	43593
51558	9.24284162299	43594
51335	9.41380082432	43595
51104	9.58592662753	43596
51036	9.72669129803	43596
50915	9.87641526084	43597
50756	10.0327313526	43598
50623	10.183225355	43599
50565	10.3176686915	43599
50813	10.3880219409	43600
50846	10.5005099068	43601
50702	10.6485436132	43602
50709	10.7639561973	43603
50579	10.9075326101	43603
50610	11.0154599643	43604
50834	11.0798366656	43604
51053	11.1435940732	43605
51109	11.2414381195	43606
51302	11.307714065	43606
51308	11.4139034436	43607
51723	11.427968401	43607
51945	11.4833486898	43608
52232	11.5229581822	43608
52221	11.6271986306	43609
52832	11.5924850717	43610
53012	11.6516836196	43610
53104	11.7290549878	43611
53246	11.7942630312	43611
53481	11.8377160568	43612
53624	11.9004073351	43612
53651	11.9878838802	43613
53677	12.0747690203	43614
54243	12.0397950263	43615
54261	12.1261034858	43616
54362	12.1930376291	43616
54423	12.2680785305	43617
53679	12.5274028212	43618
52804	12.8251101113	43619
52450	13.0017604296	43619
51450	13.3456717864	43620
50590	13.6646614701	43621
50928	13.6648644299	43622
50232	13.9457401161	43622
49679	14.1929273319	43623
48936	14.5011619632	43624
47930	14.8996090399	43625
46295	15.5226090571	43625
44307	16.3195921787	43626
42512	17.1127618475	43627
40865	17.9101032866	43627
40882	18.0096026241	43628
39528	18.7364605994	43629
39538	18.8410023041	43630
39728	18.8590219175	43630
39647	19.0052782652	43631
39718	19.0782290811	43632
39884	19.1047070592	43632
39639	19.3287359666	43633
39707	19.4008203623	43634
39736	19.4912003948	43634
40058	19.4376659913	43635
40145	19.4979146993	43636
40165	19.5899905094	43637
40259	19.6452696499	43637
40113	19.8176386689	43638
40134	19.9075690425	43639
40230	19.9596204501	43639
39264	20.5521777757	43639
38419	21.1074261395	43639
37635	21.6519811322	43639
36978	22.1428769956	43639
36200	22.7267256115	43639
35191	23.4888768019	43639
34620	23.9881096831	43639
33962	24.5663272064	43640
34613	24.2150942138	43640
35288	23.8600928427	43641
36170	23.3833437748	43642
36577	23.2265919584	43643
37111	22.9938755069	43643
37638	22.771553946	43644
37894	22.7162446054	43645
37888	22.8179583171	43646
38368	22.6289681909	43647
38463	22.6689004576	43648
38579	22.6958709498	43648
39044	22.519176031	43649
39068	22.5985005924	43650
39055	22.698828065	43651
39559	22.5008827329	43652
39518	22.6151999479	43652
39540	22.6931730274	43653
40111	22.4590352589	43654
40086	22.5616561085	43655
40047	22.6719798877	43656
40588	22.4566182611	43657
40542	22.5686951108	43657
40332	22.7729193009	43658
40826	22.5827024016	43659
40776	22.695513767	43660
40730	22.8060425462	43660
41133	22.6663526717	43661
41104	22.7658458261	43662
41058	22.8746402728	43663
41592	22.662872249	43664
41726	22.6714535014	43664
41699	22.7672551316	43665
42147	11.4225730407	43666
42046	11.5655985953	43667
41913	11.7159017533	43667
42181	11.7521009584	43668
42228	11.8473795951	43669
42127	11.9823234118	43670
42106	12.0928886125	43671
42509	12.079928145	43672
42395	12.2125177457	43672
42425	12.30213177	43673
42834	12.2802672981	43674
42705	12.4115956783	43675
42705	12.5042243866	43676
43087	12.4836324038	43677
43163	12.5502712579	43677
43019	12.6797492215	43678
43383	12.6587017418	43679
43251	12.7815799768	43680
43244	12.8665896403	43680
43149	12.9767581563	43681
43539	12.9403906479	43682
43381	13.0664778016	43683
43389	13.1418370536	43684
43779	13.1007082485	43685
43831	13.1599184848	43685
43670	13.2823873304	43686
44099	13.2253680032	43687
44033	13.3164781051	43688
44189	13.3395163266	43688
43933	13.4867362218	43689
44282	13.4484482573	43690
44136	13.5602473615	43691
44244	13.5934002884	43691
44501	13.5798986598	43692
44601	13.6134606548	43693
44483	13.7129221039	43694
44501	13.7698872596	43695
44887	13.7126621144	43696
44700	13.8306982111	43696
44312	14.012238816	43697
44653	13.9644665637	43698
44346	14.1200535774	43698
44033	14.2790340055	43699
43781	14.4194604061	43699
44104	14.3709775978	43700
44073	14.4375674395	43701
44079	14.4914114293	43701
44784	14.317573443	43702
44759	14.379260393	43703
44390	14.5523041393	43704
44011	14.7309791551	43705
44673	14.5646553737	43706
44331	14.7288003666	43707
43971	14.9010120057	43707
43319	15.1771084831	43708
43867	15.0381195427	43709
44101	15.0081159123	43710
44286	14.9944627703	43710
44791	14.8733714363	43711
44987	14.8558145448	43712
45357	14.7809867985	43713
45522	14.7731125795	43713
45788	14.7322473118	43714
45806	14.7709275861	43715
45820	14.810407956	43716
45925	14.8199855432	43716
46253	14.7575784614	43717
46305	14.7832100805	43718
46317	14.8211446213	43719
46786	14.7135003532	43720
46925	14.7103135778	43720
47095	14.6970626412	43721
47024	14.7587661667	43722
47471	14.6585476318	43723
47422	14.7121067509	43724
47412	14.7532550212	43724
47432	14.7846935057	43725
47975	14.6542272399	43726
47987	14.6870712763	43727
48184	14.6630342669	43727
48087	14.7283518625	43728
48651	14.5925996504	43729
48763	14.5936633171	43730
48816	14.612037032	43730
48807	14.648635945	43731
49339	14.5239130672	43732
49355	14.5521128563	43733
49398	14.5720218082	43734
49522	14.5677307343	43734
50002	14.4594819233	43735
50015	14.4870237131	43736
50053	14.5070181961	43737
50065	14.5342470043	43737
49214	14.8165269979	43737
48284	15.1331789724	43737
47334	15.468517678	43737
46194	15.8823643991	43737
45299	16.2286134484	43737
44219	16.657930808	43737
42855	17.2218259544	43737
41959	17.6237052592	43737
40907	18.1116262308	43737
39553	18.7672045822	43737
38049	19.545692338	43737
37113	20.0758995281	43737
36217	20.6104267207	43737
34914	21.4185452441	43737
34578	21.6656484972	43738
34478	21.7672451855	43739
34861	21.5661077769	43740
34672	21.7215603283	43740
34322	21.9810262075	43741
34125	22.1457798919	43742
33930	22.3108146078	43742
34167	22.1932423042	43743
33927	22.3873779876	43744
33878	22.4566459291	43745
33889	22.4859294397	43745
33571	22.7355433725	43746
33380	22.9021617066	43747
33783	22.6647565389	43748
33534	22.8688189784	43748
33356	23.0265254901	43749
33122	23.2248355881	43750
33061	23.3030985903	43751
33431	23.0799289154	43752
33163	23.3011847781	43752
33292	23.2452272548	43753
33293	23.2785855433	43754
33288	23.3158741117	43755
33338	23.314380272	43755
33625	23.1483128675	43756
33790	23.0677876116	43757
33863	23.0502457474	43758
33834	23.1019653711	43759
33865	23.112502792	43759
33805	23.185019738	43760
34256	11.50156731	43761
34144	11.7771662607	43762
34075	12.0345531021	43762
33969	12.3018281942	43763
33929	12.5420285894	43764
33910	12.7708160381	43764
33936	12.9787740436	43765
34292	13.055902576	43766
34135	13.3253390048	43767
34100	13.5453246834	43768
34014	13.7832523254	43768
34062	13.9642164395	43769
33957	14.2055184023	43770
33786	14.473764481	43771
34143	14.5140858184	43772
34066	14.7364482428	43772
33960	14.9701471559	43773
33831	15.2132844076	43774
33678	15.4670132654	43775
33701	15.6387439289	43775
33471	15.9276071669	43776
33899	15.9035788648	43777
33820	16.1162350419	43778
33834	16.2830903414	43778
33565	16.5866385382	43779
33446	16.8175078092	43780
33528	16.9460592304	43780
33560	17.0977239591	43781
33976	17.0525216578	43782
34177	17.1138383964	43782
34343	17.1904224671	43783
34577	17.2308471579	43783
34787	17.2812261228	43784
34992	17.3321055507	43784
35063	17.4474900143	43785
35194	17.531174074	43785
35802	17.3783194281	43786
35932	17.4585831557	43787
36166	17.4866686965	43787
36329	17.5474900417	43788
36544	17.5816141986	43788
36562	17.7091798744	43789
36808	17.7250937025	43789
36780	17.8719419646	43790
37289	17.7585401624	43791
37312	17.877106404	43792
37464	17.9326279975	43792
37490	18.0472419143	43793
37609	18.1158949078	43794
37659	18.2165605014	43795
38012	18.1701056584	43795
37899	18.3465304542	43796
37912	18.4616318655	43797
38550	18.2746914509	43798
38496	18.4183201526	43798
38534	18.5172795521	43799
38543	18.6293101674	43800
38620	18.7075645566	43801
38627	18.8188389952	43801
38701	18.8966036382	43802
38715	19.0027927709	43803
38732	19.1067531192	43804
39131	19.0224332694	43805
39102	19.1464833485	43805
39159	19.2277653221	43806
39143	19.3442012246	43807
39185	19.4313186196	43807
39157	19.5525427108	43808
39100	19.687942199	43809
39263	19.7120819026	43809
39236	19.8310244808	43810
39278	19.9145249481	43811
39741	19.7854538649	43812
39777	19.8698606743	43812
39655	20.0330908655	43813
39716	20.103745435	43814
39838	20.142782448	43814
38951	20.7038577616	43814
38075	21.2844134123	43814
36966	22.0297756941	43814
35956	22.7578760061	43814
35041	23.463737366	43814
33771	24.461367804	43814
32282	25.7096383801	43814
31149	26.7685691495	43814
30452	27.5072883904	43815
30715	27.3961305061	43815
31209	27.0843348898	43816
31052	27.343190704	43817
31126	27.3992683991	43818
31594	27.1121682296	43819
31632	27.1976992131	43819
31533	27.4010458252	43820
32006	27.1118141082	43821
32137	27.1160487862	43822
32206	27.1719739012	43823
32664	26.9029302576	43824
32681	27.000361675	43824
32448	27.306006472	43825
32909	27.0332411508	43826
32949	27.1095907615	43827
33065	27.1228306148	43827
33520	26.8611149072	43828
33682	26.8374386497	43829
33737	26.8986178978	43830
34363	26.5112162992	43831
34385	26.5964091955	43832
34432	26.6617287115	43832
34878	26.4207356665	43833
34925	26.4846101213	43834
34897	26.6049964586	43835
35406	26.3198673469	43836
35507	26.341711136	43836
35484	26.4552035865	43837
35941	26.2136635478	43838
